[2025-03-29 15:47:48,383] INFO [uvicorn] run.py:58 - Logging configuration applied successfully!
[2025-03-29 16:15:54,452] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:16:30,348] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:16:32,372] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:16:34,388] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:16:36,389] INFO [uvicorn] run.py:11 - Starting Uvicorn server...
[2025-03-29 16:16:38,622] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:16:40,655] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:16:42,673] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:07,690] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:09,737] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:16,774] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:18,791] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:20,806] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:22,825] INFO [uvicorn] run.py:11 - Starting Uvicorn server...
[2025-03-29 16:17:25,098] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:25,122] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:25,140] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:27,125] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:27,143] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:27,166] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:29,141] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:29,160] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:29,183] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:30,625] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:32,675] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:34,693] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:36,944] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:38,974] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:40,977] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:42,476] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:44,526] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:46,543] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:48,018] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:50,043] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:52,060] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:53,543] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:17:55,577] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:17:57,593] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:17:59,060] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:01,093] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:03,110] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:04,593] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:06,627] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:08,644] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:10,157] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:12,178] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:14,194] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:15,727] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:17,744] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:19,760] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:21,246] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:23,279] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:25,293] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:26,762] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:28,806] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:30,816] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:32,296] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:34,313] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:36,328] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:37,812] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:39,860] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:41,882] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:43,346] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:45,379] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:47,381] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:48,932] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:50,963] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:52,965] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:18:54,454] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:18:56,479] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:18:58,497] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:19:00,827] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:19:02,879] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:19:04,896] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:19:05,630] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:19:07,648] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:19:09,672] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:19:11,373] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:19:13,431] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:19:15,446] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:19:16,702] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:19:18,731] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:19:21,292] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:19:23,330] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:19:25,348] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:19:27,365] INFO [uvicorn] run.py:11 - Starting Uvicorn server...
[2025-03-29 16:19:29,630] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:19:31,647] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:19:33,650] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[2025-03-29 16:22:34,240] INFO [uvicorn] logging_config.py:85 - Futuristic logging is now active!
[2025-03-29 16:22:36,264] INFO [uvicorn] logging_config.py:103 - Futuristic logging override is now complete!
[2025-03-29 16:22:38,291] INFO [uvicorn] logging_config.py:103 - Semua print akan tampil dengan format log INFO 🚀
[0001] [2025-03-29 16:23:56,864] INFO [uvicorn] logging_config.py:96 - Futuristic logging with ID is now active!
[0002] [2025-03-29 16:23:56,864] INFO [uvicorn] logging_config.py:115 - [0002] Futuristic logging with incremental ID is now complete!
[0004] [2025-03-29 16:23:56,864] INFO [uvicorn] logging_config.py:115 - [0004] Setiap log memiliki ID unik yang bisa dicari! 🚀
[0006] [2025-03-29 16:23:56,864] INFO [uvicorn] run.py:11 - Starting Uvicorn server...
[0007] [2025-03-29 16:23:57,149] INFO [uvicorn] logging_config.py:96 - Futuristic logging with ID is now active!
[0008] [2025-03-29 16:23:57,150] INFO [uvicorn] logging_config.py:115 - [0008] Futuristic logging with incremental ID is now complete!
[0010] [2025-03-29 16:23:57,151] INFO [uvicorn] logging_config.py:115 - [0010] Setiap log memiliki ID unik yang bisa dicari! 🚀
[0013] [2025-03-29 16:26:03,900] INFO [uvicorn] logging_config.py:96 - Futuristic logging with ID is now active!
[0014] [2025-03-29 16:26:03,902] INFO [uvicorn] logging_config.py:115 - [0014] Futuristic logging with incremental ID is now complete!
[0016] [2025-03-29 16:26:03,909] INFO [uvicorn] logging_config.py:115 - [0016] Setiap log memiliki ID unik yang bisa dicari! 🚀
[0018] [2025-03-29 16:26:03,913] INFO [uvicorn] run.py:11 - Starting Uvicorn server...
[0019] [2025-03-29 16:26:04,350] INFO [uvicorn] logging_config.py:96 - Futuristic logging with ID is now active!
[0020] [2025-03-29 16:26:04,351] INFO [uvicorn] logging_config.py:115 - [0020] Futuristic logging with incremental ID is now complete!
[0022] [2025-03-29 16:26:04,354] INFO [uvicorn] logging_config.py:115 - [0022] Setiap log memiliki ID unik yang bisa dicari! 🚀
[0025] [2025-03-29 16:28:35,696] INFO [uvicorn] logging_config.py:95 - Futuristic logging with ID is now active!
[0026] [2025-03-29 16:28:35,696] INFO [uvicorn] logging_config.py:98 - Setiap log memiliki ID unik yang bisa dicari! 🚀
[0027] [2025-03-29 16:28:40,472] INFO [uvicorn] logging_config.py:95 - Futuristic logging with ID is now active!
[0028] [2025-03-29 16:28:40,472] INFO [uvicorn] logging_config.py:98 - Setiap log memiliki ID unik yang bisa dicari! 🚀
[0029] [2025-03-29 16:28:40,472] INFO [uvicorn] run.py:11 - Starting Uvicorn server...
[0030] [2025-03-29 16:28:40,699] INFO [uvicorn] logging_config.py:95 - Futuristic logging with ID is now active!
[0031] [2025-03-29 16:28:40,713] INFO [uvicorn] logging_config.py:98 - Setiap log memiliki ID unik yang bisa dicari! 🚀
[0032] [2025-03-29 16:30:04,735] INFO [uvicorn] logging_config.py:95 - Futuristic logging with ID is now active!
[0033] [2025-03-29 16:30:04,735] INFO [uvicorn] logging_config.py:98 - Setiap log memiliki ID unik yang bisa dicari! 🚀
[2025-03-29 16:48:31,232] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 16:48:32,065] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 16:48:32,153] INFO [uvicorn] run.py:10 - Aplikasi dimulai!
[2025-03-29 16:48:32,231] WARNING [uvicorn] run.py:12 - Ini adalah pesan warning.
[2025-03-29 16:48:32,299] ERROR [uvicorn] run.py:13 - Ini adalah pesan error.
[2025-03-29 16:48:32,356] CRITICAL [uvicorn] run.py:14 - Ini adalah pesan critical.
[2025-03-29 16:48:33,698] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 16:48:34,131] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 16:54:24,629] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 16:54:25,599] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 16:54:37,642] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 16:54:38,659] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 16:55:47,343] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 16:55:47,801] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 16:55:47,850] INFO [uvicorn] run.py:10 - Aplikasi dimulai!
[2025-03-29 16:55:47,896] WARNING [uvicorn] run.py:12 - Ini adalah pesan warning.
[2025-03-29 16:55:47,942] ERROR [uvicorn] run.py:13 - Ini adalah pesan error.
[2025-03-29 16:55:47,991] CRITICAL [uvicorn] run.py:14 - Ini adalah pesan critical.
[2025-03-29 16:55:49,190] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 16:55:49,640] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:02:47,631] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:02:48,571] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:07:13,696] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:07:14,514] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:09:09,905] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:09:10,962] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:09:34,612] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:09:35,087] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:09:58,956] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:09:59,489] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:11:46,271] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:11:47,150] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:12:23,230] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:12:23,787] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:14:25,404] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:14:26,379] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:18:35,186] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:18:36,006] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:18:56,122] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:18:56,591] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:19:27,111] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:19:27,622] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:19:47,423] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:19:47,904] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:19:58,344] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:19:58,796] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:21:14,095] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:21:14,913] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:21:29,781] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:21:30,307] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:21:30,365] INFO [uvicorn] run.py:10 - Aplikasi dimulai!
[2025-03-29 17:21:30,413] WARNING [uvicorn] run.py:12 - Ini adalah pesan warning.
[2025-03-29 17:21:30,480] ERROR [uvicorn] run.py:13 - Ini adalah pesan error.
[2025-03-29 17:21:30,531] CRITICAL [uvicorn] run.py:14 - Ini adalah pesan critical.
[2025-03-29 17:21:32,045] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:21:32,512] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:22:35,319] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:22:35,916] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:22:37,799] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:22:38,307] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:23:04,503] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:23:05,066] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:23:14,584] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:23:15,463] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:23:19,836] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:23:20,272] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:23:43,370] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:23:43,843] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:24:03,601] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:24:23,906] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:24:24,373] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:24:41,240] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:24:41,730] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:24:41,776] INFO [uvicorn] run.py:10 - Aplikasi dimulai!
[2025-03-29 17:24:41,825] WARNING [uvicorn] run.py:12 - Ini adalah pesan warning.
[2025-03-29 17:24:41,876] ERROR [uvicorn] run.py:13 - Ini adalah pesan error.
[2025-03-29 17:24:41,920] CRITICAL [uvicorn] run.py:14 - Ini adalah pesan critical.
[2025-03-29 17:24:43,355] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:24:43,807] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:25:01,957] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:25:02,726] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:25:02,793] INFO [uvicorn] run.py:10 - Aplikasi dimulai!
[2025-03-29 17:25:02,867] WARNING [uvicorn] run.py:12 - Ini adalah pesan warning.
[2025-03-29 17:25:02,926] ERROR [uvicorn] run.py:13 - Ini adalah pesan error.
[2025-03-29 17:25:02,980] CRITICAL [uvicorn] run.py:14 - Ini adalah pesan critical.
[2025-03-29 17:25:04,406] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:25:04,858] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:25:49,544] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
[2025-03-29 17:25:50,010] INFO [uvicorn] logging_config.py:80 - Setiap log akan ditulis ke Supabase dengan ID otomatis dan services dari nama logger!
[2025-03-29 17:34:40,481] INFO [uvicorn] logging_config.py:77 - Futuristic logging is now active!
